ID,session,run,Variable,Value,mean_value,subject_variable,row_number
50,1,1,gsr_x,-1.344,0.036,50_gsr_x,1899
50,1,2,gsr_x,-0.617,0.036,50_gsr_x,1900
51,1,1,gsr_x,1.146,0.036,51_gsr_x,1901
51,1,2,gsr_x,1.191,0.036,51_gsr_x,1902
52,1,1,gsr_x,1.349,0.036,52_gsr_x,1903
52,1,2,gsr_x,-1.789,0.036,52_gsr_x,1904
53,1,1,gsr_x,0.045,0.036,53_gsr_x,1905
53,1,2,gsr_x,1.196,0.036,53_gsr_x,1906
54,1,1,gsr_x,-0.375,0.036,54_gsr_x,1907
54,1,2,gsr_x,-1.6,0.036,54_gsr_x,1908
55,1,1,gsr_x,1.454,0.036,55_gsr_x,1909
55,1,2,gsr_x,-0.705,0.036,55_gsr_x,1910
56,1,1,gsr_x,-1.631,0.036,56_gsr_x,1911
56,1,2,gsr_x,1.209,0.036,56_gsr_x,1912
57,1,1,gsr_x,0.745,0.036,57_gsr_x,1913
57,1,2,gsr_x,1.417,0.036,57_gsr_x,1914
58,1,1,gsr_x,-1.236,0.036,58_gsr_x,1915
58,1,2,gsr_x,1.104,0.036,58_gsr_x,1916
59,1,1,gsr_x,-0.997,0.036,59_gsr_x,1917
59,1,2,gsr_x,0.967,0.036,59_gsr_x,1918
60,1,1,gsr_x,0.872,0.036,60_gsr_x,1919
60,1,2,gsr_x,-1.122,0.036,60_gsr_x,1920
61,1,1,gsr_x,0.259,0.036,61_gsr_x,1921
61,1,2,gsr_x,-0.641,0.036,61_gsr_x,1922
62,1,1,gsr_x,-0.857,0.036,62_gsr_x,1923
62,1,2,gsr_x,1.392,0.036,62_gsr_x,1924
63,1,1,gsr_x,-0.51,0.036,63_gsr_x,1925
63,1,2,gsr_x,-0.436,0.036,63_gsr_x,1926
64,1,1,gsr_x,-0.655,0.036,64_gsr_x,1927
64,1,2,gsr_x,0.337,0.036,64_gsr_x,1928
65,1,1,gsr_x,-0.625,0.036,65_gsr_x,1929
65,1,2,gsr_x,0.99,0.036,65_gsr_x,1930
66,1,1,gsr_x,0.197,0.036,66_gsr_x,1931
66,1,2,gsr_x,-0.935,0.036,66_gsr_x,1932
67,1,1,gsr_x,0.438,0.036,67_gsr_x,1933
67,1,2,gsr_x,1.324,0.036,67_gsr_x,1934
68,1,1,gsr_x,-1.041,0.036,68_gsr_x,1935
68,1,2,gsr_x,-1.266,0.036,68_gsr_x,1936
69,1,1,gsr_x,-1.573,0.036,69_gsr_x,1937
69,1,2,gsr_x,1.254,0.036,69_gsr_x,1938
70,1,1,gsr_x,-0.2,0.036,70_gsr_x,1939
70,1,2,gsr_x,1.048,0.036,70_gsr_x,1940
71,1,1,gsr_x,-0.955,0.036,71_gsr_x,1941
71,1,2,gsr_x,0.323,0.036,71_gsr_x,1942
72,1,1,gsr_x,-0.223,0.036,72_gsr_x,1943
72,1,2,gsr_x,0.523,0.036,72_gsr_x,1944
73,1,1,gsr_x,-0.647,0.036,73_gsr_x,1945
73,1,2,gsr_x,1.064,0.036,73_gsr_x,1946
74,1,1,gsr_x,0.482,0.036,74_gsr_x,1947
74,1,2,gsr_x,1.52,0.036,74_gsr_x,1948
75,1,1,gsr_x,-1.821,0.036,75_gsr_x,1949
75,1,2,gsr_x,-1.302,0.036,75_gsr_x,1950
76,1,1,gsr_x,0.318,0.036,76_gsr_x,1951
76,1,2,gsr_x,-0.926,0.036,76_gsr_x,1952
77,1,1,gsr_x,-0.872,0.036,77_gsr_x,1953
77,1,2,gsr_x,-0.505,0.036,77_gsr_x,1954
78,1,1,gsr_x,1.64,0.036,78_gsr_x,1955
78,1,2,gsr_x,1.48,0.036,78_gsr_x,1956
79,1,1,gsr_x,1.43,0.036,79_gsr_x,1957
79,1,2,gsr_x,1.037,0.036,79_gsr_x,1958
80,1,1,gsr_x,1.417,0.036,80_gsr_x,1959
80,1,2,gsr_x,-1.585,0.036,80_gsr_x,1960
81,1,1,gsr_x,-1.505,0.036,81_gsr_x,1961
81,1,2,gsr_x,1.701,0.036,81_gsr_x,1962
82,1,1,gsr_x,0.302,0.036,82_gsr_x,1963
82,1,2,gsr_x,-0.057,0.036,82_gsr_x,1964
83,1,1,gsr_x,-0.669,0.036,83_gsr_x,1965
83,1,2,gsr_x,0.588,0.036,83_gsr_x,1966
84,1,1,gsr_x,-0.011,0.036,84_gsr_x,1967
84,1,2,gsr_x,-1.533,0.036,84_gsr_x,1968
85,1,1,gsr_x,0.841,0.036,85_gsr_x,1969
85,1,2,gsr_x,-0.772,0.036,85_gsr_x,1970
86,1,1,gsr_x,-1.1,0.036,86_gsr_x,1971
86,1,2,gsr_x,0.575,0.036,86_gsr_x,1972
87,1,1,gsr_x,-0.123,0.036,87_gsr_x,1973
87,1,2,gsr_x,1.179,0.036,87_gsr_x,1974
88,1,1,gsr_x,0.86,0.036,88_gsr_x,1975
88,1,2,gsr_x,1.009,0.036,88_gsr_x,1976
89,1,1,gsr_x,-0.679,0.036,89_gsr_x,1977
89,1,2,gsr_x,1.58,0.036,89_gsr_x,1978
90,1,1,gsr_x,-0.743,0.036,90_gsr_x,1979
90,1,2,gsr_x,-0.789,0.036,90_gsr_x,1980
91,1,1,gsr_x,0.083,0.036,91_gsr_x,1981
91,1,2,gsr_x,0.833,0.036,91_gsr_x,1982
92,1,1,gsr_x,-1.246,0.036,92_gsr_x,1983
92,1,2,gsr_x,-0.193,0.036,92_gsr_x,1984
93,1,1,gsr_x,-0.099,0.036,93_gsr_x,1985
93,1,2,gsr_x,0.474,0.036,93_gsr_x,1986
94,1,1,gsr_x,-0.323,0.036,94_gsr_x,1987
94,1,2,gsr_x,0.59,0.036,94_gsr_x,1988
95,1,1,gsr_x,-0.289,0.036,95_gsr_x,1989
95,1,2,gsr_x,1.537,0.036,95_gsr_x,1990
96,1,1,gsr_x,-1.366,0.036,96_gsr_x,1991
96,1,2,gsr_x,0.501,0.036,96_gsr_x,1992
97,1,1,gsr_x,-1.509,0.036,97_gsr_x,1993
97,1,2,gsr_x,-0.436,0.036,97_gsr_x,1994
98,1,1,gsr_x,-1.53,0.036,98_gsr_x,1995
98,1,2,gsr_x,0.698,0.036,98_gsr_x,1996
99,1,1,gsr_x,-1.154,0.036,99_gsr_x,1997
99,1,2,gsr_x,0.83,0.036,99_gsr_x,1998
100,1,1,gsr_x,-1.267,0.036,100_gsr_x,1999
100,1,2,gsr_x,0.744,0.036,100_gsr_x,2000
101,1,1,gsr_x,-0.756,0.036,101_gsr_x,2001
101,1,2,gsr_x,-0.474,0.036,101_gsr_x,2002
102,1,1,gsr_x,-0.158,0.036,102_gsr_x,2003
102,1,2,gsr_x,0.424,0.036,102_gsr_x,2004
103,1,1,gsr_x,1.019,0.036,103_gsr_x,2005
103,1,2,gsr_x,0.822,0.036,103_gsr_x,2006
104,1,1,gsr_x,0.298,0.036,104_gsr_x,2007
104,1,2,gsr_x,1.188,0.036,104_gsr_x,2008
105,1,1,gsr_x,1.05,0.036,105_gsr_x,2009
105,1,2,gsr_x,-1.072,0.036,105_gsr_x,2010
106,1,1,gsr_x,1.491,0.036,106_gsr_x,2011
106,1,2,gsr_x,1.137,0.036,106_gsr_x,2012
107,1,1,gsr_x,1.109,0.036,107_gsr_x,2013
107,1,2,gsr_x,-0.309,0.036,107_gsr_x,2014
108,1,1,gsr_x,-1.127,0.036,108_gsr_x,2015
108,1,2,gsr_x,-0.524,0.036,108_gsr_x,2016
109,1,1,gsr_x,1.356,0.036,109_gsr_x,2017
109,1,2,gsr_x,1.61,0.036,109_gsr_x,2018
110,1,1,gsr_x,0.456,0.036,110_gsr_x,2019
110,1,2,gsr_x,1.69,0.036,110_gsr_x,2020
111,1,1,gsr_x,-1.407,0.036,111_gsr_x,2021
111,1,2,gsr_x,-0.133,0.036,111_gsr_x,2022
112,1,1,gsr_x,-0.952,0.036,112_gsr_x,2023
112,1,2,gsr_x,1.167,0.036,112_gsr_x,2024
113,1,1,gsr_x,1.626,0.036,113_gsr_x,2025
113,1,2,gsr_x,-0.823,0.036,113_gsr_x,2026
114,1,1,gsr_x,-0.633,0.036,114_gsr_x,2027
114,1,2,gsr_x,1.286,0.036,114_gsr_x,2028
115,1,1,gsr_x,-1.37,0.036,115_gsr_x,2029
115,1,2,gsr_x,-0.144,0.036,115_gsr_x,2030
116,1,1,gsr_x,-0.044,0.036,116_gsr_x,2031
116,1,2,gsr_x,-1.374,0.036,116_gsr_x,2032
117,1,1,gsr_x,1.463,0.036,117_gsr_x,2033
117,1,2,gsr_x,0.483,0.036,117_gsr_x,2034
118,1,1,gsr_x,-0.291,0.036,118_gsr_x,2035
118,1,2,gsr_x,0.692,0.036,118_gsr_x,2036
119,1,1,gsr_x,-0.334,0.036,119_gsr_x,2037
119,1,2,gsr_x,1.3,0.036,119_gsr_x,2038
120,1,1,gsr_x,0.296,0.036,120_gsr_x,2039
120,1,2,gsr_x,-1.202,0.036,120_gsr_x,2040
121,1,1,gsr_x,1.277,0.036,121_gsr_x,2041
121,1,2,gsr_x,1.646,0.036,121_gsr_x,2042
122,1,1,gsr_x,-1.004,0.036,122_gsr_x,2043
122,1,2,gsr_x,-0.751,0.036,122_gsr_x,2044
123,1,1,gsr_x,-0.282,0.036,123_gsr_x,2045
123,1,2,gsr_x,0.319,0.036,123_gsr_x,2046
124,1,1,gsr_x,-1.025,0.036,124_gsr_x,2047
124,1,2,gsr_x,0.37,0.036,124_gsr_x,2048
125,1,1,gsr_x,-0.364,0.036,125_gsr_x,2049
125,1,2,gsr_x,-0.818,0.036,125_gsr_x,2050
126,1,1,gsr_x,1.408,0.036,126_gsr_x,2051
126,1,2,gsr_x,1.329,0.036,126_gsr_x,2052
127,1,1,gsr_x,-0.664,0.036,127_gsr_x,2053
127,1,2,gsr_x,0.189,0.036,127_gsr_x,2054
128,1,1,gsr_x,-0.241,0.036,128_gsr_x,2055
128,1,2,gsr_x,0.996,0.036,128_gsr_x,2056
129,1,1,gsr_x,-1.619,0.036,129_gsr_x,2057
129,1,2,gsr_x,1.261,0.036,129_gsr_x,2058
130,1,1,gsr_x,1.217,0.036,130_gsr_x,2059
130,1,2,gsr_x,-0.61,0.036,130_gsr_x,2060
131,1,1,gsr_x,-1.269,0.036,131_gsr_x,2061
131,1,2,gsr_x,0.467,0.036,131_gsr_x,2062
132,1,1,gsr_x,0.464,0.036,132_gsr_x,2063
132,1,2,gsr_x,-0.303,0.036,132_gsr_x,2064
133,1,1,gsr_x,-0.179,0.036,133_gsr_x,2065
133,1,2,gsr_x,-1.514,0.036,133_gsr_x,2066
134,1,1,gsr_x,-1.208,0.036,134_gsr_x,2067
134,1,2,gsr_x,-1.096,0.036,134_gsr_x,2068
135,1,1,gsr_x,-0.754,0.036,135_gsr_x,2069
135,1,2,gsr_x,-1.156,0.036,135_gsr_x,2070
136,1,1,gsr_x,-0.53,0.036,136_gsr_x,2071
136,1,2,gsr_x,0.536,0.036,136_gsr_x,2072
137,1,1,gsr_x,0.825,0.036,137_gsr_x,2073
137,1,2,gsr_x,-0.156,0.036,137_gsr_x,2074
138,1,1,gsr_x,-0.27,0.036,138_gsr_x,2075
138,1,2,gsr_x,-0.452,0.036,138_gsr_x,2076
139,1,1,gsr_x,-1.784,0.036,139_gsr_x,2077
139,1,2,gsr_x,-0.518,0.036,139_gsr_x,2078
140,1,1,gsr_x,-1.615,0.036,140_gsr_x,2079
140,1,2,gsr_x,-1.596,0.036,140_gsr_x,2080
141,1,1,gsr_x,1.338,0.036,141_gsr_x,2081
141,1,2,gsr_x,1.462,0.036,141_gsr_x,2082
142,1,1,gsr_x,-0.976,0.036,142_gsr_x,2083
142,1,2,gsr_x,-0.037,0.036,142_gsr_x,2084
143,1,1,gsr_x,-1.278,0.036,143_gsr_x,2085
143,1,2,gsr_x,1.311,0.036,143_gsr_x,2086
144,1,1,gsr_x,1.088,0.036,144_gsr_x,2087
144,1,2,gsr_x,-0.916,0.036,144_gsr_x,2088
145,1,1,gsr_x,0.37,0.036,145_gsr_x,2089
145,1,2,gsr_x,1.056,0.036,145_gsr_x,2090
146,1,1,gsr_x,-0.534,0.036,146_gsr_x,2091
146,1,2,gsr_x,0.36,0.036,146_gsr_x,2092
147,1,1,gsr_x,-0.127,0.036,147_gsr_x,2093
147,1,2,gsr_x,1.198,0.036,147_gsr_x,2094
148,1,1,gsr_x,-0.533,0.036,148_gsr_x,2095
148,1,2,gsr_x,-0.309,0.036,148_gsr_x,2096
149,1,1,gsr_x,-1.661,0.036,149_gsr_x,2097
149,1,2,gsr_x,-1.426,0.036,149_gsr_x,2098
150,1,1,gsr_x,-0.914,0.036,150_gsr_x,2099
150,1,2,gsr_x,0.73,0.036,150_gsr_x,2100
1,1,1,gsr_y,-1.264,0.033,1_gsr_y,2101
1,1,2,gsr_y,1.078,0.033,1_gsr_y,2102
2,1,1,gsr_y,1.168,0.033,2_gsr_y,2103
2,1,2,gsr_y,0.308,0.033,2_gsr_y,2104
3,1,1,gsr_y,0.886,0.033,3_gsr_y,2105
3,1,2,gsr_y,-0.048,0.033,3_gsr_y,2106
4,1,1,gsr_y,-1.092,0.033,4_gsr_y,2107
4,1,2,gsr_y,0.196,0.033,4_gsr_y,2108
5,1,1,gsr_y,-0.501,0.033,5_gsr_y,2109
5,1,2,gsr_y,0.97,0.033,5_gsr_y,2110
6,1,1,gsr_y,0.147,0.033,6_gsr_y,2111
6,1,2,gsr_y,-1.224,0.033,6_gsr_y,2112
7,1,1,gsr_y,0.645,0.033,7_gsr_y,2113
7,1,2,gsr_y,-1.397,0.033,7_gsr_y,2114
8,1,1,gsr_y,-1.409,0.033,8_gsr_y,2115
8,1,2,gsr_y,-0.16,0.033,8_gsr_y,2116
9,1,1,gsr_y,0.792,0.033,9_gsr_y,2117
9,1,2,gsr_y,0.347,0.033,9_gsr_y,2118
10,1,1,gsr_y,-0.51,0.033,10_gsr_y,2119
10,1,2,gsr_y,0.762,0.033,10_gsr_y,2120
11,1,1,gsr_y,-1.488,0.033,11_gsr_y,2121
11,1,2,gsr_y,-1.449,0.033,11_gsr_y,2122
12,1,1,gsr_y,-0.959,0.033,12_gsr_y,2123
12,1,2,gsr_y,-0.544,0.033,12_gsr_y,2124
13,1,1,gsr_y,-0.11,0.033,13_gsr_y,2125
13,1,2,gsr_y,-0.512,0.033,13_gsr_y,2126
14,1,1,gsr_y,-1.026,0.033,14_gsr_y,2127
14,1,2,gsr_y,0.091,0.033,14_gsr_y,2128
15,1,1,gsr_y,1.324,0.033,15_gsr_y,2129
15,1,2,gsr_y,1.774,0.033,15_gsr_y,2130
16,1,1,gsr_y,-1.447,0.033,16_gsr_y,2131
16,1,2,gsr_y,1.376,0.033,16_gsr_y,2132
17,1,1,gsr_y,-0.646,0.033,17_gsr_y,2133
17,1,2,gsr_y,-1.357,0.033,17_gsr_y,2134
18,1,1,gsr_y,-0.483,0.033,18_gsr_y,2135
18,1,2,gsr_y,-0.105,0.033,18_gsr_y,2136
19,1,1,gsr_y,1.367,0.033,19_gsr_y,2137
19,1,2,gsr_y,-1.425,0.033,19_gsr_y,2138
20,1,1,gsr_y,0.479,0.033,20_gsr_y,2139
20,1,2,gsr_y,0.446,0.033,20_gsr_y,2140
21,1,1,gsr_y,1.276,0.033,21_gsr_y,2141
21,1,2,gsr_y,-1.265,0.033,21_gsr_y,2142
22,1,1,gsr_y,1.508,0.033,22_gsr_y,2143
22,1,2,gsr_y,-0.295,0.033,22_gsr_y,2144
23,1,1,gsr_y,0.11,0.033,23_gsr_y,2145
23,1,2,gsr_y,-1.038,0.033,23_gsr_y,2146
24,1,1,gsr_y,1.328,0.033,24_gsr_y,2147
24,1,2,gsr_y,-1.027,0.033,24_gsr_y,2148
25,1,1,gsr_y,-0.415,0.033,25_gsr_y,2149
25,1,2,gsr_y,0.899,0.033,25_gsr_y,2150
26,1,1,gsr_y,-0.207,0.033,26_gsr_y,2151
26,1,2,gsr_y,-0.742,0.033,26_gsr_y,2152
27,1,1,gsr_y,1.409,0.033,27_gsr_y,2153
27,1,2,gsr_y,-0.764,0.033,27_gsr_y,2154
28,1,1,gsr_y,-0.139,0.033,28_gsr_y,2155
28,1,2,gsr_y,0.181,0.033,28_gsr_y,2156
29,1,1,gsr_y,-1.258,0.033,29_gsr_y,2157
29,1,2,gsr_y,-0.705,0.033,29_gsr_y,2158
30,1,1,gsr_y,1.753,0.033,30_gsr_y,2159
30,1,2,gsr_y,-0.268,0.033,30_gsr_y,2160
31,1,1,gsr_y,-0.854,0.033,31_gsr_y,2161
31,1,2,gsr_y,-1.169,0.033,31_gsr_y,2162
32,1,1,gsr_y,-0.488,0.033,32_gsr_y,2163
32,1,2,gsr_y,-0.291,0.033,32_gsr_y,2164
33,1,1,gsr_y,0.339,0.033,33_gsr_y,2165
33,1,2,gsr_y,-0.945,0.033,33_gsr_y,2166
34,1,1,gsr_y,0.001,0.033,34_gsr_y,2167
34,1,2,gsr_y,1.396,0.033,34_gsr_y,2168
35,1,1,gsr_y,0.356,0.033,35_gsr_y,2169
35,1,2,gsr_y,1.491,0.033,35_gsr_y,2170
36,1,1,gsr_y,1.759,0.033,36_gsr_y,2171
36,1,2,gsr_y,-0.292,0.033,36_gsr_y,2172
37,1,1,gsr_y,-0.143,0.033,37_gsr_y,2173
37,1,2,gsr_y,0.713,0.033,37_gsr_y,2174
38,1,1,gsr_y,0.226,0.033,38_gsr_y,2175
38,1,2,gsr_y,-0.763,0.033,38_gsr_y,2176
39,1,1,gsr_y,1.459,0.033,39_gsr_y,2177
39,1,2,gsr_y,-0.212,0.033,39_gsr_y,2178
40,1,1,gsr_y,1.202,0.033,40_gsr_y,2179
40,1,2,gsr_y,-1.282,0.033,40_gsr_y,2180
41,1,1,gsr_y,-0.952,0.033,41_gsr_y,2181
41,1,2,gsr_y,1.554,0.033,41_gsr_y,2182
42,1,1,gsr_y,-0.771,0.033,42_gsr_y,2183
42,1,2,gsr_y,1.791,0.033,42_gsr_y,2184
43,1,1,gsr_y,-0.395,0.033,43_gsr_y,2185
43,1,2,gsr_y,0.96,0.033,43_gsr_y,2186
44,1,1,gsr_y,-1.333,0.033,44_gsr_y,2187
44,1,2,gsr_y,0.762,0.033,44_gsr_y,2188
45,1,1,gsr_y,-0.186,0.033,45_gsr_y,2189
45,1,2,gsr_y,1.569,0.033,45_gsr_y,2190
46,1,1,gsr_y,1.014,0.033,46_gsr_y,2191
46,1,2,gsr_y,1.264,0.033,46_gsr_y,2192
47,1,1,gsr_y,-0.807,0.033,47_gsr_y,2193
47,1,2,gsr_y,-1.549,0.033,47_gsr_y,2194
48,1,1,gsr_y,0.503,0.033,48_gsr_y,2195
48,1,2,gsr_y,-1.546,0.033,48_gsr_y,2196
49,1,1,gsr_y,0.923,0.033,49_gsr_y,2197
49,1,2,gsr_y,-0.424,0.033,49_gsr_y,2198
50,1,1,gsr_y,-0.077,0.033,50_gsr_y,2199
50,1,2,gsr_y,-0.145,0.033,50_gsr_y,2200
51,1,1,gsr_y,-0.478,0.033,51_gsr_y,2201
51,1,2,gsr_y,-0.252,0.033,51_gsr_y,2202
52,1,1,gsr_y,-0.414,0.033,52_gsr_y,2203
52,1,2,gsr_y,1.589,0.033,52_gsr_y,2204
53,1,1,gsr_y,-0.51,0.033,53_gsr_y,2205
53,1,2,gsr_y,-1.252,0.033,53_gsr_y,2206
54,1,1,gsr_y,1.234,0.033,54_gsr_y,2207
54,1,2,gsr_y,0.167,0.033,54_gsr_y,2208
55,1,1,gsr_y,1.657,0.033,55_gsr_y,2209
55,1,2,gsr_y,-0.326,0.033,55_gsr_y,2210
56,1,1,gsr_y,-0.118,0.033,56_gsr_y,2211
56,1,2,gsr_y,0.633,0.033,56_gsr_y,2212
57,1,1,gsr_y,1.662,0.033,57_gsr_y,2213
57,1,2,gsr_y,-1.475,0.033,57_gsr_y,2214
58,1,1,gsr_y,-1.35,0.033,58_gsr_y,2215
58,1,2,gsr_y,-1.41,0.033,58_gsr_y,2216
59,1,1,gsr_y,-1.071,0.033,59_gsr_y,2217
59,1,2,gsr_y,0.991,0.033,59_gsr_y,2218
60,1,1,gsr_y,-1.255,0.033,60_gsr_y,2219
60,1,2,gsr_y,0.26,0.033,60_gsr_y,2220
61,1,1,gsr_y,-0.828,0.033,61_gsr_y,2221
61,1,2,gsr_y,1.206,0.033,61_gsr_y,2222
62,1,1,gsr_y,-1.404,0.033,62_gsr_y,2223
62,1,2,gsr_y,-1.07,0.033,62_gsr_y,2224
63,1,1,gsr_y,1.734,0.033,63_gsr_y,2225
63,1,2,gsr_y,-1.446,0.033,63_gsr_y,2226
64,1,1,gsr_y,-1.019,0.033,64_gsr_y,2227
64,1,2,gsr_y,-0.791,0.033,64_gsr_y,2228
65,1,1,gsr_y,-0.599,0.033,65_gsr_y,2229
65,1,2,gsr_y,0.688,0.033,65_gsr_y,2230
66,1,1,gsr_y,0.013,0.033,66_gsr_y,2231
66,1,2,gsr_y,0.163,0.033,66_gsr_y,2232
67,1,1,gsr_y,1.741,0.033,67_gsr_y,2233
67,1,2,gsr_y,-1.578,0.033,67_gsr_y,2234
68,1,1,gsr_y,0.892,0.033,68_gsr_y,2235
68,1,2,gsr_y,1.15,0.033,68_gsr_y,2236
69,1,1,gsr_y,0.946,0.033,69_gsr_y,2237
69,1,2,gsr_y,0.787,0.033,69_gsr_y,2238
70,1,1,gsr_y,1.242,0.033,70_gsr_y,2239
70,1,2,gsr_y,-0.488,0.033,70_gsr_y,2240
71,1,1,gsr_y,-1.181,0.033,71_gsr_y,2241
71,1,2,gsr_y,1.791,0.033,71_gsr_y,2242
72,1,1,gsr_y,-1.056,0.033,72_gsr_y,2243
72,1,2,gsr_y,0.028,0.033,72_gsr_y,2244
73,1,1,gsr_y,-1.049,0.033,73_gsr_y,2245
73,1,2,gsr_y,0.652,0.033,73_gsr_y,2246
74,1,1,gsr_y,-0.868,0.033,74_gsr_y,2247
74,1,2,gsr_y,-1.273,0.033,74_gsr_y,2248
75,1,1,gsr_y,-0.956,0.033,75_gsr_y,2249
75,1,2,gsr_y,-0.849,0.033,75_gsr_y,2250
76,1,1,gsr_y,-0.672,0.033,76_gsr_y,2251
76,1,2,gsr_y,-1.005,0.033,76_gsr_y,2252
77,1,1,gsr_y,-1.032,0.033,77_gsr_y,2253
77,1,2,gsr_y,-0.548,0.033,77_gsr_y,2254
78,1,1,gsr_y,1.715,0.033,78_gsr_y,2255
78,1,2,gsr_y,-0.706,0.033,78_gsr_y,2256
79,1,1,gsr_y,1.551,0.033,79_gsr_y,2257
79,1,2,gsr_y,1.015,0.033,79_gsr_y,2258
80,1,1,gsr_y,-0.56,0.033,80_gsr_y,2259
80,1,2,gsr_y,0.046,0.033,80_gsr_y,2260
81,1,1,gsr_y,-0.934,0.033,81_gsr_y,2261
81,1,2,gsr_y,0.874,0.033,81_gsr_y,2262
82,1,1,gsr_y,1.313,0.033,82_gsr_y,2263
82,1,2,gsr_y,0.713,0.033,82_gsr_y,2264
83,1,1,gsr_y,0.789,0.033,83_gsr_y,2265
83,1,2,gsr_y,0.293,0.033,83_gsr_y,2266
84,1,1,gsr_y,-0.725,0.033,84_gsr_y,2267
84,1,2,gsr_y,1.421,0.033,84_gsr_y,2268
85,1,1,gsr_y,-0.464,0.033,85_gsr_y,2269
85,1,2,gsr_y,-0.524,0.033,85_gsr_y,2270
86,1,1,gsr_y,0.119,0.033,86_gsr_y,2271
86,1,2,gsr_y,-0.635,0.033,86_gsr_y,2272
87,1,1,gsr_y,-1.42,0.033,87_gsr_y,2273
87,1,2,gsr_y,1.37,0.033,87_gsr_y,2274
88,1,1,gsr_y,-1.106,0.033,88_gsr_y,2275
88,1,2,gsr_y,-0.464,0.033,88_gsr_y,2276
89,1,1,gsr_y,0.519,0.033,89_gsr_y,2277
89,1,2,gsr_y,0.463,0.033,89_gsr_y,2278
90,1,1,gsr_y,-0.891,0.033,90_gsr_y,2279
90,1,2,gsr_y,-0.403,0.033,90_gsr_y,2280
91,1,1,gsr_y,0.988,0.033,91_gsr_y,2281
91,1,2,gsr_y,1.331,0.033,91_gsr_y,2282
92,1,1,gsr_y,1.751,0.033,92_gsr_y,2283
92,1,2,gsr_y,-0.41,0.033,92_gsr_y,2284
93,1,1,gsr_y,0.825,0.033,93_gsr_y,2285
93,1,2,gsr_y,0.635,0.033,93_gsr_y,2286
94,1,1,gsr_y,-0.629,0.033,94_gsr_y,2287
94,1,2,gsr_y,-1.45,0.033,94_gsr_y,2288
95,1,1,gsr_y,0.831,0.033,95_gsr_y,2289
95,1,2,gsr_y,-1.518,0.033,95_gsr_y,2290
96,1,1,gsr_y,-0.928,0.033,96_gsr_y,2291
96,1,2,gsr_y,-0.113,0.033,96_gsr_y,2292
97,1,1,gsr_y,-1.337,0.033,97_gsr_y,2293
97,1,2,gsr_y,-0.507,0.033,97_gsr_y,2294
98,1,1,gsr_y,-0.077,0.033,98_gsr_y,2295
98,1,2,gsr_y,-0.364,0.033,98_gsr_y,2296
99,1,1,gsr_y,-0.509,0.033,99_gsr_y,2297
99,1,2,gsr_y,-1.124,0.033,99_gsr_y,2298
100,1,1,gsr_y,0.42,0.033,100_gsr_y,2299
100,1,2,gsr_y,-0.527,0.033,100_gsr_y,2300
101,1,1,gsr_y,1.52,0.033,101_gsr_y,2301
101,1,2,gsr_y,1.825,0.033,101_gsr_y,2302
102,1,1,gsr_y,-0.713,0.033,102_gsr_y,2303
102,1,2,gsr_y,-0.735,0.033,102_gsr_y,2304
103,1,1,gsr_y,-1.23,0.033,103_gsr_y,2305
103,1,2,gsr_y,-0.936,0.033,103_gsr_y,2306
104,1,1,gsr_y,-0.983,0.033,104_gsr_y,2307
104,1,2,gsr_y,-1.516,0.033,104_gsr_y,2308
105,1,1,gsr_y,1.128,0.033,105_gsr_y,2309
105,1,2,gsr_y,1.817,0.033,105_gsr_y,2310
106,1,1,gsr_y,0.561,0.033,106_gsr_y,2311
106,1,2,gsr_y,1.564,0.033,106_gsr_y,2312
107,1,1,gsr_y,-0.961,0.033,107_gsr_y,2313
107,1,2,gsr_y,-0.615,0.033,107_gsr_y,2314
108,1,1,gsr_y,1.016,0.033,108_gsr_y,2315
108,1,2,gsr_y,-1.408,0.033,108_gsr_y,2316
109,1,1,gsr_y,1.259,0.033,109_gsr_y,2317
109,1,2,gsr_y,0.65,0.033,109_gsr_y,2318
110,1,1,gsr_y,-1.448,0.033,110_gsr_y,2319
110,1,2,gsr_y,-1.22,0.033,110_gsr_y,2320
111,1,1,gsr_y,-1.196,0.033,111_gsr_y,2321
111,1,2,gsr_y,0.136,0.033,111_gsr_y,2322
112,1,1,gsr_y,0.968,0.033,112_gsr_y,2323
112,1,2,gsr_y,-0.934,0.033,112_gsr_y,2324
113,1,1,gsr_y,-0.099,0.033,113_gsr_y,2325
113,1,2,gsr_y,-1.121,0.033,113_gsr_y,2326
114,1,1,gsr_y,0.775,0.033,114_gsr_y,2327
114,1,2,gsr_y,-1.219,0.033,114_gsr_y,2328
115,1,1,gsr_y,-1.321,0.033,115_gsr_y,2329
115,1,2,gsr_y,0.21,0.033,115_gsr_y,2330
116,1,1,gsr_y,-1.078,0.033,116_gsr_y,2331
116,1,2,gsr_y,0.599,0.033,116_gsr_y,2332
117,1,1,gsr_y,0.131,0.033,117_gsr_y,2333
117,1,2,gsr_y,-0.53,0.033,117_gsr_y,2334
118,1,1,gsr_y,-0.872,0.033,118_gsr_y,2335
118,1,2,gsr_y,-0.647,0.033,118_gsr_y,2336
119,1,1,gsr_y,-0.646,0.033,119_gsr_y,2337
119,1,2,gsr_y,-0.658,0.033,119_gsr_y,2338
120,1,1,gsr_y,-0.422,0.033,120_gsr_y,2339
120,1,2,gsr_y,1.42,0.033,120_gsr_y,2340
